,acf,bzj,cab,djk,ewe,fin,fra,fuv,gul,hat,ibo,icr,jam,kor,kri,mai,mfe,mlg,por,sag,spa,srm,srn,tam,tpi
acf,21.76547946571,4.613883223432875,10.283849037890537,10.08406918558677,9.85436476796471,12.14765085163033,15.212633872120401,12.34433477106899,11.017509328366607,11.83397045853431,12.580486052065496,9.961428960507957,10.90544580182328,16.092425055636106,11.940709627471719,16.27046095380295,8.3640133619662,11.941843909735926,8.743967060098399,10.852378528527886,13.929047455127627,10.067021508538847,9.987229955762558,15.927801526622359,12.645136133373342
bzj,12.727990598202824,24.46062610483458,10.132475578370347,11.332499064610198,11.829113048364063,14.575231289582257,13.833270733852155,13.39861234454145,11.812610266184768,12.329299855415659,15.427312939922528,17.394144453252657,18.37130224426918,14.654115507671255,12.91601045976668,15.789288591028349,10.831759218311818,10.807539805262795,12.739938769412879,13.63541016349119,14.070940084003928,13.199364649601863,13.857318564487233,14.70457213056192,13.079745929363753
cab,14.159206655569708,5.360393615308345,22.570962252007078,9.65191135524856,9.633158708768512,12.145704708205235,15.297736450720576,11.330039018706579,11.230916492125305,10.110581759547516,14.374223944112414,8.995335995066691,8.693009325482755,15.622171808924348,11.261799181690288,16.052903287059188,6.561220155508947,9.33246338030796,8.193931958706438,10.904015717708859,10.322186817451952,6.060569604653968,8.521374665189601,15.783149189503353,10.84383601180397
djk,11.389873656042534,12.762438682018685,10.413560888547089,18.77136121105888,11.487272105718741,14.220133770902518,15.261448782657222,13.892401719845775,13.364938688510527,12.345787719397157,14.083988539721497,12.159431863922423,14.148775561858107,14.280807327310358,10.556476525626058,15.772420239959798,10.276782278500864,12.838107477092192,12.341416002996302,14.312434482903736,14.554573657177519,15.001742245235421,15.91901416342425,16.35098078443613,13.921769325393363
ewe,13.133653231110836,5.200354271995152,11.672150186121696,10.462155189895322,18.9296104982252,12.754264028564553,16.023338786646153,11.799656257801775,11.143703997172445,10.562633932352416,12.058959923466457,10.061858675754722,9.270480063249984,15.361194773182627,12.079363495531165,16.919155696635126,8.702693161723712,10.334632091511823,5.250812735759984,12.34625743537253,14.123344178435815,9.437468997460055,9.71349299928451,15.955196241313137,13.256002770487592
fin,12.548821176625733,6.8873105043934775,10.635517926838606,10.132452947668561,11.890694562350557,28.274064089995534,15.94093548492507,11.989855155626481,12.224312676910099,10.952266381773429,14.145044201885046,10.307005604497926,10.036438706430543,15.379174629912898,11.098405196294516,16.05322921950653,8.221075743392635,10.517577346640774,8.236654320945629,11.928508388386991,14.161937545567383,8.51168427274605,9.914014027842292,15.729533422011393,12.345060762251252
fra,13.14133415144078,8.352907353461477,12.18902372899857,10.056571445383245,11.97880606324631,14.207884270585152,34.85022176068102,12.397144218801746,13.208210205197112,12.011734414190903,14.003388321074475,12.490759268754621,11.745494760199355,15.631871141240076,13.30966573647316,16.21791115466139,10.755120727041628,10.5399411643497,11.646967757005914,11.79602131125009,15.95610528971067,11.351247538759374,11.724080970572114,16.332799922665004,12.717680993209735
fuv,13.33438560167742,6.670982977200837,12.126358520090623,10.849673251609095,11.626770684542489,12.685172358142486,15.863775345889874,24.630139122101976,12.082236099655477,8.794572397096308,13.993304607725612,10.20051275018999,10.219469229710505,15.320562990345696,11.190834446490616,16.31531983260498,7.031703664228315,11.675433069508603,6.34240264997729,12.477566070261382,14.63277990800495,10.037362583638357,10.07512629912203,15.510017185540226,13.092144801713859
gul,14.189378730342769,16.039686208909927,10.01524983855535,12.299585541247529,13.694119542472757,15.365115834598186,17.149773777391886,14.750653291166019,24.002309769545153,13.865048995506077,15.567132353224384,15.625202319550874,16.0992101367398,15.190050877846547,13.307547286007804,16.22038606643341,13.815748144873693,12.79640766449571,14.964723047080838,14.191588910384093,15.759249721494248,13.73625818754394,14.889800418977034,15.278632530838063,14.467456836634602
hat,14.967580504693153,8.319683403469698,12.195830469987987,10.482135493230732,10.772946883113981,14.28441030253333,14.336833938206281,14.251870367963557,11.909695217070773,25.394147528251864,14.173492763939583,11.412317586972287,13.51366321056022,14.937363686942934,11.959965334879687,15.900875902393521,13.172405602575802,9.507963977808515,10.478272032796966,12.448836467163503,15.193629024523206,10.628872258895317,12.502475528768825,16.219038517126606,12.636697101485977
ibo,14.5426243865886,7.6442616222172255,13.182666476225222,10.019650445691921,11.333004652921112,12.848066044063739,15.821940586971383,12.109904239298237,11.857616284437139,11.434615071399886,31.361898946768807,10.649342617886544,10.13351836477241,15.46261239703742,12.869947869824403,15.771946794944622,6.177657241300364,12.50994091466166,7.235074492047369,13.244775785078284,13.976721260549377,9.634851257189716,10.582948087196382,15.852867821318375,12.471857678440903
icr,12.723512544273968,19.417842327073622,10.849853954991547,11.476005417112294,11.62005213290843,15.207813613556123,15.046300935170438,12.983986793518005,13.129455649911339,12.450121940707497,15.520283070002092,25.476851587656206,19.92812670001609,15.181458845273173,13.749659883801064,15.84633313426435,11.07812519255872,11.464451108474123,13.937548278984856,14.1757279100552,14.979089424840794,13.299769474050734,14.277536929691129,14.905115659038017,14.223038081193758
jam,13.07915122289737,18.175534810937158,10.68599510321639,11.59763046893504,10.751130649430515,14.779560484175699,13.73429881334969,12.900399437514698,12.234730482796948,12.98104595102271,15.789908843012732,18.074635156658857,24.09082261822364,14.400431348032546,14.468841767456434,15.699297523197497,11.441254452833284,10.874570340176666,12.970535754116707,13.240351344106763,14.407508043290637,13.984568521829372,14.05279779497822,15.588002144440694,14.074274996950786
kor,12.654278111860295,7.127041381821835,5.725127357787209,9.69948002010975,11.925348711056484,11.730333159145896,14.317093498966283,11.156152000794645,11.847780865930774,14.34717383111613,13.519926528041767,6.663774923990813,11.810200619903503,25.67046804106144,7.338229946115544,12.302924707816997,3.0475026980043145,2.9051307398863484,6.275291131445236,15.027480950512965,13.981782235570764,4.123934125307032,3.5868713144880062,12.207102068679289,6.523475389679674
kri,14.008192566156236,5.638524498739626,11.716181472322429,10.116442599539706,11.636450993204612,12.568864064773742,16.161945342929958,11.189025592480412,11.437378686897906,10.831689020926785,13.670307132927906,10.823046061898701,10.56036924828077,15.71258867480829,23.36201176793912,17.264477355099736,7.919283887435817,9.944387273390777,5.5003130931387,12.818670660591803,14.790610675412042,9.545400445103587,9.838515853387593,15.779371017955516,13.437972107279855
mai,12.899741329547524,5.765853110099822,3.986914585527288,11.150750739238498,11.045484719877576,10.983256932366785,15.894769190873308,9.86610420688938,8.317637024036143,16.380290384517057,14.201244562587565,6.697663434491539,11.112563558283234,10.834595705923537,4.836203628656527,25.6977688159993,2.2234528043374557,2.6458363225943415,4.690062757536909,14.473807983935775,12.243058282844462,2.3172424737996664,3.159446192817191,11.672520884667714,6.308284128974802
mfe,12.777141990246028,10.51734742259802,10.59745057597987,11.30905019222849,10.48244339330074,12.989123444281377,14.206217789590786,11.84676099937365,11.422283233818325,15.087361779079018,13.40144765225003,10.897272098430824,14.139075083442723,14.78931624487713,11.517678380202442,16.285259820787406,26.699170630580827,11.427232799689644,12.519615039598255,10.349294461219234,14.916208881237075,12.128053849757194,12.605305889007507,14.950885611585319,12.339172033611618
mlg,11.526585562049615,11.66713843535486,11.366406374636206,11.136531395907046,11.16828086509728,12.631228666107946,11.098805152482278,13.144898311874728,11.52841899831802,10.72224549365632,13.176194454630865,10.966807047534779,11.571365689359123,14.833271732906047,10.356102412973254,15.275578413545016,8.817049209181505,31.77051101296089,9.723597407913966,14.220364761613238,14.213054384186893,12.178522873922665,11.32544428344243,13.528264250414871,10.89898898812789
por,14.18309044860822,8.423849720268057,10.783181844057728,10.747396709830669,11.615912161127552,13.845340998722952,17.409205999029062,13.266622560674431,12.692261720491027,11.915798535156984,13.393118760358977,11.99050266683735,10.937370404882383,15.151961625216892,12.793606693108291,16.094978725578738,9.06614652509761,11.627389269283059,26.351592669414792,12.539520162849078,18.554562867854738,11.767836274433904,11.792794105587042,16.02282193521904,12.751914771041326
sag,11.581621254527434,10.768672214928504,12.336851852576256,10.867448223277517,11.064468818113058,13.131667156140905,15.111168997899368,14.099455044942278,11.38739634090869,11.867051595390533,15.162008797571419,11.726206601957772,13.241012460447985,14.884726388724678,13.22936326474286,15.226134551334614,12.001743811019608,12.530208243503285,11.353030012084156,25.219292589602087,15.346797370489615,13.242498289865045,12.280652917255527,15.354461562630819,13.283036849487488
spa,14.635962452688233,7.878599434249228,11.278864124981876,10.621364380751414,11.33778133269741,13.690121051543297,17.5840867008258,12.847869593393991,12.086767933130533,11.965010399415238,13.905006031512354,11.820675639396615,10.98854263409943,15.094789533192376,13.008559275429185,16.016984910059108,10.564371061931375,11.426813457462451,14.51379408114375,12.206282964720275,29.400285884401466,11.551499819207507,11.694527391499655,15.608553664950481,12.899774138929171
srm,14.829156012982084,5.834143465506793,11.798430837970658,10.484997469891342,12.397340165304673,13.397128848521161,17.107911900960186,12.094589479182574,12.799506142967152,8.372291504178191,13.86973127649192,11.748207455378845,11.342251896900862,15.511962914403925,12.023616505249214,16.500650032903298,5.802863704882201,12.675993723575306,7.283807001336918,11.361819834582999,15.03893724422085,20.7749881629769,10.16176190770479,16.624744034460498,13.217570369493266
srn,11.842492497695082,13.75710154665729,10.843006055686818,15.195076530257182,12.75241123997644,14.304169311769884,14.755762222314193,13.821981103901956,12.55883148794049,13.512923204780517,14.88502245318662,12.043282395278649,15.232479510545463,14.422968485144116,10.55098137892835,15.823813108597081,10.622020593763262,11.024991339353873,13.528766971175118,14.07262423947917,15.366522475852026,14.72678315885248,25.013229657657497,14.562492893033099,13.92235170855799
tam,12.609093327059206,6.693837946179186,5.088310162446824,10.547978075737422,12.174863389261562,11.838780111965022,13.925530386028043,11.16730261277789,10.163066237796073,14.56537472943015,13.637032503848767,6.780710626834903,11.937312794792037,11.131328552669686,7.4042806352192265,11.997622619557324,2.850488589010561,2.8715670480967486,6.554010909425427,14.80018197613002,14.242189822081649,4.200761089965471,3.7828684015671423,20.076270322388467,6.370726642784172
tpi,12.561028942021427,14.445097916632585,9.188783919780258,11.262327332229773,11.663650584925044,13.73250724453701,14.45364282265672,12.995529962260097,11.986215900003492,13.40076293584258,13.497611748870963,11.121146752831176,13.456803448003644,14.146649477179027,14.537661648310692,14.700406865671917,11.358985886889386,11.576975430711538,11.193897505330776,13.215555751004501,14.812646456824385,11.820351023910645,13.448328289542747,14.912861968980904,24.860504028312636
