,ace_Arab,ace_Latn,ary_Arab,arz_Arab,bam_Latn,ban_Latn,ben_Beng,bho_Deva,bjn_Arab,bjn_Latn,bug_Latn,dik_Latn,dzo_Tibt,eng_Latn,fur_Latn,fuv_Latn,gug_Latn,hne_Deva,ita_Latn,kas_Arab,kas_Deva,knc_Arab,knc_Latn,lij_Latn,lim_Latn,lmo_Latn,ltg_Latn,mag_Deva,mni_Beng,mri_Latn,nqo_Nkoo,nus_Latn,pbt_Arab,prs_Arab,scn_Latn,shn_Mymr,spa_Latn,srd_Latn,szl_Latn,taq_Latn,taq_Tfng,vec_Latn,zgh_Tfng
knc_Arab,0.10538913249986165,0.13594813229271796,0.0556134721117191,0.09837689924270036,0.05662403617299195,0.12325222993408529,0.10035066302863103,0.05070889957461796,0.06099151287731896,0.1049681648853702,0.06563889838087564,0.05962775302518974,0.2391160451917378,0.022383346671091816,0.13348151332508373,0.16742273140497715,0.2268059725633957,0.04446537219050737,0.04054868387986695,0.07269225127388382,0.08317559867146442,0.1540457661125461,0.09657580689508065,0.2866849050145636,0.04951392499510406,0.08464355436430782,0.1994994523297035,0.02794196644259303,0.07393145019675115,0.007794828342240893,0.007946160954393457,0.01431803112375999,0.10484839034296954,0.08311561907622013,0.04369707734093173,0.06280231708886178,0.07227891910144613,0.18283554738628072,0.10172219436422998,0.08782466482427731,0.13724252177258683,0.10849221970174351,0.08929998368692761
knc_Latn,0.1414140668136202,0.09308170435443754,0.2165465868045236,0.0831164202912613,0.08728617817035889,0.10767639029604974,0.19632068831867788,0.08436566414348226,0.18105882022368644,0.13683280298893877,0.08800257989098362,0.05474667732868848,0.11732409404032547,0.20268037289948684,0.039158890090083,0.07321474146875637,0.14658460755215721,0.3222104676429134,0.08107740610361036,0.05091322018474319,0.1643890081061825,0.25213782022653314,0.2810186643350393,0.08763389222263784,0.06589624294871069,0.10186643519324706,0.08145296004104234,0.13778229872602438,0.09167213639930552,0.03786866715391263,0.2422602831551141,0.035093015178629845,0.06462665848174468,0.052749234874824955,0.11920946296593565,0.11113614960927602,0.09587513230654622,0.10878720505446178,0.13949361731436788,0.11419864698770074,0.15780292945677699,0.10350158951933447,0.08210347732152216
lij_Latn,0.08261939448069955,0.0625415704007699,0.15639662110755043,0.09824839090951352,0.09412531737943078,0.06339805346435756,0.171079927921738,0.11466600088663713,0.19415749598501647,0.13532260128910767,0.07610040110994738,0.06054364056073287,0.07355817839076531,0.13532871132667787,0.1743972557389556,0.08484096769566733,0.13698958687386242,0.34738765751244777,0.2178019944268924,0.04785238919142889,0.10813526975823697,0.17570870715359807,0.13721487556787407,0.36390162432116896,0.10892006729252939,0.16915525832545228,0.0937549911758712,0.1841844429688655,0.060690631681808375,0.03845747568891105,0.29599501510242465,0.04399983112366378,0.06467456044364335,0.04395000348014133,0.15243696968726347,0.0784996615310329,0.1453758038076377,0.14643683988566022,0.13114271974907346,0.09302106694566818,0.19710880401926698,0.22364989498956778,0.1603618205834884
lim_Latn,0.05159544605368858,0.05167347279381292,0.09343654877841268,0.12718040517329035,0.06717555203797644,0.043534230716197525,0.14536588715859644,0.050169497692885964,0.1858751071457036,0.10332092546661836,0.06965007410011327,0.04502150242166562,0.11611468139310409,0.13118482007045112,0.15092790188955643,0.06290730924810806,0.12696334176113638,0.21844601965688162,0.16778781784421368,0.03021285931539327,0.11280444981151545,0.14862842009062463,0.15501990309395494,0.14520361537019094,0.3484073318982853,0.09786588436996015,0.07377444839733714,0.16995416891303278,0.09998555542969544,0.02613337661337958,0.23575746065768924,0.028346664527003813,0.0655652182687558,0.032647638374395785,0.07255128829244943,0.1276868394862499,0.08728215721671913,0.1324532021532085,0.06521260760427125,0.11098687880504228,0.08213302041475379,0.15614233449191953,0.10046270292253884
lmo_Latn,0.10197002953263923,0.05651424359450313,0.11802303670311366,0.13623130683820708,0.08953532178397892,0.11054077146423716,0.16895546118307567,0.12310747427556644,0.270196744024989,0.12128881208557958,0.07874529228423083,0.06690850316142574,0.053876730805677425,0.08368557281222362,0.17606140249859195,0.048741764514898825,0.12562865583713076,0.272405443246782,0.21774856343381502,0.043846505668108215,0.14352937582104336,0.18892507627118363,0.13730124204385888,0.18252842842901712,0.1238517453872659,0.29801491111415895,0.07982068704529087,0.11533932732552139,0.08502096430625403,0.04246361632267923,0.18970001400825806,0.021746374377085414,0.056750915701622405,0.04169174839200723,0.1036495587819658,0.1395503110281482,0.17366944275762686,0.11984482000414462,0.1073860569780174,0.05994535154640924,0.1392542567469277,0.24276754506210038,0.14946037590184869
ltg_Latn,0.22685460232704863,0.08132112486027375,0.26263110905373316,0.10578903474057476,0.08737247022503632,0.13391196720275583,0.11044747836570605,0.14925364358938845,0.10063578610774616,0.09560841737248468,0.07593395266777113,0.05818177349005636,0.06475295751621377,0.1403735804647951,0.0634918144472153,0.05684351508052293,0.1849338892737378,0.30527042116705533,0.047435525006103665,0.0640888910478484,0.19337745259421676,0.23992282078241958,0.15351219040981318,0.16020531199588545,0.11590746292070375,0.07753605516626216,0.6748336611165479,0.14140881221013024,0.10200485761437639,0.033352068124099514,0.27797788668549334,0.06803996669576752,0.11197341920859728,0.03223278069341389,0.1203693474808158,0.17300567363659325,0.14316044255930366,0.07796284350907932,0.17482571587046714,0.0624964121834089,0.14861620768442257,0.11218598746807734,0.1536166017486773
mag_Deva,0.24381815734298398,0.09219403320325233,0.17567758193776759,0.09292760976801555,0.06667810544504649,0.14793125564422013,0.05964601555409054,0.2634169366534318,0.03749837176373476,0.12748201457267871,0.08534798905941468,0.10167586700326076,0.15635981069452842,0.02720676110432931,0.15118428689727811,0.08411103713601491,0.18253856015361508,0.6542542121001255,0.04639528555056619,0.11948454450822622,0.1480810244195808,0.18503846669642654,0.14234115979880219,0.26090831365609024,0.07981659182639572,0.0679360395222644,0.24798740835513994,0.88724440035015,0.09256236455159568,0.006467547930247933,0.07409365503996512,0.03899408251050118,0.06259079331989116,0.07890086595453304,0.028456838812554265,0.14922598242162208,0.08683542559705837,0.10994671597906953,0.21253410393022434,0.10126873586703555,0.14060459205025833,0.0938382704442704,0.09792040531420103
mni_Beng,0.22221394517476578,0.18129662716200898,0.1507092787784971,0.08286550426990685,0.08798660823366247,0.16204959900216684,0.13563477442970476,0.09183400459567613,0.03217394896489021,0.1792488493104097,0.11431906033637051,0.09940149607690126,0.24091854245072988,0.034395231727233244,0.11762495545033025,0.1631433199715378,0.23233921991955367,0.05624932913522543,0.07436867810612043,0.13317213513947612,0.16574234717649486,0.18695292838966338,0.09220792854545345,0.23692707491071907,0.07025138210710478,0.0727675238049882,0.2252390666534751,0.05314694990144805,0.26894518442141585,0.010241875113626514,0.08247751311884263,0.05509647838788615,0.09729844501740131,0.1070635979661351,0.038627160969155805,0.13594410545704122,0.09385555908769982,0.12292446340782982,0.20680445453255805,0.08287857451775525,0.13448270675280308,0.10711385986238849,0.08436231739467225
mri_Latn,0.09829448131739651,0.06083776862605087,0.170923551958841,0.19244025636303524,0.08629717609769318,0.10916535029611411,0.1208015077712694,0.15902521094862213,0.1632325493276393,0.12024698049381939,0.07389366555568375,0.05281649260347564,0.13220083091700385,0.11766353693338086,0.030161059845143705,0.1069498989895224,0.13904532363062597,0.34456476815346365,0.05934293171285523,0.06467310921998391,0.1365645462433046,0.10702654882791245,0.19316115074533005,0.07830569339328342,0.04349454463958839,0.031970161220863234,0.07094218460756306,0.1272815517649714,0.07966418430101826,0.38977347399842077,0.21284874048039115,0.04761501806442743,0.08107020709786715,0.048200550338737255,0.02824955971406446,0.11841408872671895,0.1080456765398126,0.08679288471996703,0.08274937279190936,0.06292326999802048,0.08448531588380034,0.11805370095478127,0.1359002056956087
nqo_Nkoo,0.17631444008357428,0.08845437425763449,0.120413471206333,0.045383904795061325,0.03901048610715835,0.06943745160730919,0.049432336445420146,0.043536050342495546,0.030593915273652385,0.12649585441150846,0.10049750574494086,0.07488673282072186,0.20682141512711139,0.005032472694552026,0.16038165492644088,0.05629949386655832,0.12039927023059373,0.022410972414561237,0.036734436546102346,0.11188019799061281,0.09013899128277884,0.08392697295859909,0.08692396146352975,0.17458300717998904,0.05563631116660118,0.05665942565466255,0.16392757320764612,0.022004434611193214,0.1368258686335281,0.008146638022370064,0.3767394008508857,0.02259386358250847,0.03236038353891299,0.0920206492562362,0.01835992374689443,0.06921587193082086,0.05754664249605414,0.17738807052338174,0.0847601256254438,0.11101924229123752,0.1280045963806569,0.08997630282475592,0.1109006411298774
nus_Latn,0.23472501195137457,0.10332602480746401,0.22267125017610026,0.047006692714944044,0.1609617688156722,0.16076561477589232,0.05403578260870108,0.07346941790588055,0.3052173597672251,0.10024980147669373,0.09964505979132973,0.1411924320008079,0.10243898290368558,0.03206300938389477,0.059558372223964325,0.09303819720316785,0.1455381699305194,0.22607688502661932,0.05189428936054099,0.12204474115651427,0.12170287601662826,0.2295927100902678,0.1018112740315894,0.13409768038657546,0.07347778860374007,0.07166155025960179,0.12057574253192879,0.06640561765491867,0.1175083154635118,0.012735228516600052,0.09843900318796078,0.19765233408332156,0.05063045503214686,0.064972841995009,0.1523197196522079,0.19598819270171278,0.07948059302248255,0.10100987340410907,0.12181157418399463,0.0775110334428195,0.13379834348514869,0.18572479462739053,0.08747510862266823
pbt_Arab,0.1288028587564137,0.1205158412440452,0.1643131752225671,0.058144560549108174,0.06804886330772347,0.1618713364556472,0.056599083639888935,0.07994362980417247,0.20052397676851652,0.14401340161263343,0.08167965268092678,0.09964568701892382,0.2040198872283961,0.0190616591147777,0.18188953233716915,0.09782985747722743,0.19975455147158044,0.031394834724971614,0.03557529564759424,0.18306815757470057,0.1570254235990047,0.13509822068728022,0.12702595755112564,0.2641420497441176,0.05571278414531927,0.06828375518753238,0.21296138311620236,0.029634549914635322,0.07708143035996487,0.0076642256577276165,0.02201089969944187,0.03425785026313437,0.25368343606184685,0.24982513540132956,0.03493793686134512,0.08973729501397955,0.08926779653792011,0.12260262740483574,0.20497864322437978,0.08962144521452914,0.14095008470996356,0.09696835450033366,0.08885485059903811
prs_Arab,0.09803937776030668,0.11223741032137939,0.17583468313455514,0.11031163678851941,0.04808439721566278,0.16166902042649794,0.06221157433044959,0.08318844663087901,0.13703383268625627,0.1491479434803385,0.08404809626422034,0.08264560029396507,0.17086984503236433,0.026139047446600595,0.11276800665280291,0.14306297322693706,0.1655538231699719,0.04099032567739849,0.031591287006176444,0.21328055146083272,0.13165773367132227,0.15513809404276546,0.06514567033347445,0.3501622419918595,0.04649447144101407,0.07156656860062266,0.16575007149041524,0.04063805048496029,0.09323451827626385,0.007839339343607594,0.016958606403584712,0.03812141127755055,0.15947892363266944,0.589092976857571,0.04054160133323292,0.10040237742972181,0.08507871809445931,0.1535425537076095,0.1751225536826208,0.0976876592219897,0.20212187174698298,0.10616538092344557,0.08084119116737096
scn_Latn,0.0638150302809788,0.05485413636310512,0.13934436348956827,0.09995178550196789,0.05817015502164634,0.05845182281780532,0.14680775529362333,0.191939152358244,0.18196037655010772,0.0901561606515161,0.07154492418114687,0.09532855408443747,0.053471414723486155,0.09851782848425657,0.16918682757744127,0.06846036669998502,0.13519438700298025,0.28361762645299576,0.25674435171348703,0.056827885672285305,0.11778303523189855,0.21579817451201522,0.08317640470568209,0.12376228729368438,0.09674092892027278,0.1904635885437305,0.0759107778029347,0.1519596404632936,0.08128294088045132,0.03972395706945346,0.22662587923698027,0.025856013514404644,0.05729713145791675,0.044131180734701715,0.32337569139577227,0.08061698874436728,0.15124774693756007,0.18675179085137603,0.08408548420569752,0.04960065430318678,0.1384746319714609,0.20920638380449733,0.19174726217072272
shn_Mymr,0.19007499221344434,0.24366994012490395,0.24228893729724088,0.07701516467112199,0.09534419929358277,0.27158800346569406,0.09074484063837925,0.10754136660837484,0.18286040607638493,0.16830996098555245,0.18304006395039468,0.14493190447803686,0.16663513942170569,0.10759553857124278,0.1332389157044642,0.13368208952019175,0.3645713102578203,0.08355530990329985,0.07427028373147021,0.15505380106328062,0.18267398738660187,0.1615821419012882,0.1066053725234621,0.3464323487473376,0.06013047293643121,0.08686016015513172,0.2716120668594848,0.13605547854274622,0.18637686097560746,0.038163538331695564,0.09207312488493809,0.07525319400816013,0.10516399842817006,0.1422060251690656,0.1052213803545806,0.3141120491705872,0.1706295543767459,0.21511924953380154,0.12616413776980195,0.17193282587907563,0.16349971717092496,0.1424182581068837,0.1860012843020763
spa_Latn,0.06627916870776461,0.057434342656853,0.11837037138154831,0.1661035102363315,0.04630715516994564,0.04350227287912921,0.1002854724903218,0.11408863637399128,0.16552594575972782,0.0808649218603631,0.05328566512584521,0.03657148133055189,0.08475444894974114,0.18728469846967966,0.06305292968699286,0.06005899646341499,0.2038333153691714,0.37451589821099807,0.10460902633534656,0.06492378236373582,0.13106770694157227,0.09021449711328206,0.09927604963888968,0.2223744360049793,0.12355227130384808,0.06348989902925573,0.05791902929752402,0.1895644506821246,0.06752626035582386,0.05422463230901857,0.19423580813644656,0.02487091129222482,0.04409504995734811,0.033764500286225844,0.0950648918040715,0.08976096955228954,0.2700910926678122,0.07939001727522067,0.09516755280439487,0.05222478117606369,0.09721262369223842,0.15088059176506227,0.06599183250683888
srd_Latn,0.07748488373254726,0.043573698569516935,0.12456545114317275,0.08577301716227213,0.057004640708671554,0.09091874957869367,0.1479003145754481,0.1378126861047757,0.24608927847189288,0.09317209995365709,0.0619196427911164,0.06116406214713439,0.06928742294995313,0.14416235282553547,0.14743822657501013,0.04381411647171351,0.17033746856327614,0.2972805162378545,0.2305205672620777,0.0427521601041467,0.12114801791087114,0.14738597499288167,0.12017667460792981,0.11276447671261033,0.1300836137256156,0.18307687353106838,0.07542904838064024,0.1804950051451105,0.061804111072919644,0.05542450434521938,0.21603490490765168,0.030818564399330377,0.04708314263863853,0.04487654785956558,0.16320297251496935,0.1049978389052509,0.2081361228196966,0.1778334247106061,0.10522603152104557,0.06697419070358021,0.19741341202320056,0.2121816031024354,0.2313584416664578
szl_Latn,0.166070628480809,0.04725455560576975,0.12903663238949037,0.07240257994934293,0.06532621257680896,0.09550197347976738,0.08373036303956906,0.13159130860168716,0.13810231917344365,0.08276076297471617,0.05984530926345718,0.053870065606077044,0.11481274963306543,0.11108834693987737,0.03241267318671974,0.05130201237114979,0.1356495589885348,0.19253842718304748,0.05110708335799249,0.055308038919618545,0.1345470615339898,0.2388033414861468,0.12035097906965994,0.06353958956645797,0.050320849875147865,0.0794851060462978,0.08278414392284308,0.12935029798882564,0.05956006207069823,0.03350821377595736,0.2170444648730341,0.03308250672899529,0.06129124871883609,0.022898621810284216,0.0904416065575847,0.14629816127089967,0.0706311654967342,0.06376175894109812,0.5368258408892861,0.06652248927610115,0.12304470107856104,0.06900058026982042,0.07843284452804325
taq_Latn,0.1662833199007105,0.06716506444488625,0.14934630506937682,0.06467075766546976,0.07899795507719329,0.06322819877849487,0.08942576596530878,0.0931518604923967,0.2656194894020968,0.0909965219839907,0.10136322842040627,0.12406444248803324,0.11183000390767613,0.24339924350947137,0.051575497793518346,0.12235522067991396,0.11147813019832847,0.27322001343021124,0.10389995951522073,0.09412556321197975,0.11918585338613981,0.18765118939516717,0.15402678037289566,0.12647073369138426,0.09049877378749135,0.06318392442611687,0.11370635387492899,0.11525283532566621,0.07239719300637215,0.03160962094166354,0.14992167285569682,0.02699871128431681,0.047065777510114586,0.043272440990651036,0.14389799114166454,0.11951299044027501,0.08534845887961821,0.13282499860671046,0.09987580288754055,0.1276793218691618,0.11750190243641707,0.18251444768913141,0.16602229163254892
taq_Tfng,0.13657667819961655,0.0927454328177352,0.2297520948989721,0.030429870692241776,0.055706111968498874,0.11696958505824451,0.0454741258240727,0.06188088885813394,0.03540328775999814,0.06501321112469925,0.0859579070556951,0.09812750978094462,0.2704179487327577,0.016361612933213445,0.08891774127277371,0.12489056635207312,0.12097419883554567,0.04089448605493436,0.042611085967810935,0.11930588602309086,0.1421178616954642,0.24745928428939046,0.04243770536291055,0.32745668407747686,0.08266963148155883,0.10277064190074522,0.12136770455989633,0.025447486876848797,0.1188502130520722,0.014426514144334825,0.07143995321491037,0.0323715685718784,0.07462017052037313,0.06053507786906955,0.027033282046757555,0.07799293096036326,0.05393923110772765,0.06944058520866378,0.11101892488996745,0.09333980093525882,0.13102926976586696,0.09819009450068289,0.11584899966282675
vec_Latn,0.07889912846524165,0.05168230120338726,0.155322243290571,0.09993589686854265,0.08900821307204226,0.10075348322460163,0.15536952247269187,0.13028033894315147,0.2898450818894536,0.08090239259454636,0.10927855335776737,0.08378000330911581,0.06554762706321111,0.12291729515791357,0.2135484389959107,0.06998968582673729,0.16492646196010605,0.3475054193357924,0.23755019418889925,0.03717113005345434,0.11581543907620645,0.23407444538661776,0.15966380418846263,0.22897957475077726,0.12875699328916965,0.2808833454440354,0.06189021098264537,0.16252251192467868,0.06841985170491559,0.03059506942759059,0.2187208997571126,0.03934675364136068,0.060932401393396764,0.04423883894921707,0.2842957937517576,0.13503800791647977,0.18172308037867912,0.23207127249330597,0.09630484802352805,0.11621553093896476,0.1362590204997962,0.4882403802478368,0.1882074408098054
zgh_Tfng,0.15448904142604084,0.09723505963106732,0.2084619463284527,0.0446395413134656,0.04178027267643717,0.18234931566023344,0.06784814063584174,0.08395381504531885,0.05461262592330548,0.12725317094739333,0.10585571555455714,0.07816089297303028,0.16769019943728244,0.02358927521121648,0.15607648047457143,0.14103155689168204,0.17963982265445658,0.06106455119791312,0.11336699599122371,0.16684231129013502,0.08802098815387382,0.22548632842702007,0.1317211561422995,0.2822619761194104,0.1066346663175657,0.11217310225634058,0.21367379960591956,0.02829214959013803,0.12372970031550645,0.010284480799202802,0.06805875251735365,0.03496671583585138,0.06487362165433633,0.06838363640117162,0.04360345737163546,0.09039161405153313,0.09056077879751817,0.1953232240238903,0.17454074618197496,0.15346205207716485,0.13084182621937085,0.1067223357400423,0.20972640226132172
